Algorithm,Allocation,Processes,MessageSize,Latency
linear,core,2,1,0.23
linear,core,2,2,0.23
linear,core,2,4,0.23
linear,core,2,8,0.23
linear,core,2,16,0.23
linear,core,2,32,0.29
linear,core,2,64,0.29
linear,core,2,128,0.35
linear,core,2,256,0.39
linear,core,2,512,0.42
linear,core,2,1024,0.51
linear,core,2,2048,0.65
linear,core,2,4096,1.00
linear,core,2,8192,1.75
linear,core,2,16384,3.18
linear,core,2,32768,5.33
linear,core,2,65536,6.70
linear,core,2,131072,9.70
linear,core,2,262144,15.61
linear,core,2,524288,28.49
linear,core,2,1048576,61.86
linear,core,3,1,0.36
linear,core,3,2,0.37
linear,core,3,4,0.36
linear,core,3,8,0.37
linear,core,3,16,0.37
linear,core,3,32,0.41
linear,core,3,64,0.40
linear,core,3,128,0.49
linear,core,3,256,0.53
linear,core,3,512,0.56
linear,core,3,1024,0.76
linear,core,3,2048,0.95
linear,core,3,4096,1.45
linear,core,3,8192,2.18
linear,core,3,16384,4.76
linear,core,3,32768,7.84
linear,core,3,65536,11.70
linear,core,3,131072,18.74
linear,core,3,262144,33.27
linear,core,3,524288,62.31
linear,core,3,1048576,130.31
linear,core,4,1,0.21
linear,core,4,2,0.20
linear,core,4,4,0.20
linear,core,4,8,0.19
linear,core,4,16,0.21
linear,core,4,32,0.25
linear,core,4,64,0.25
linear,core,4,128,0.44
linear,core,4,256,0.47
linear,core,4,512,0.53
linear,core,4,1024,0.71
linear,core,4,2048,1.11
linear,core,4,4096,1.65
linear,core,4,8192,2.54
linear,core,4,16384,5.85
linear,core,4,32768,9.08
linear,core,4,65536,12.64
linear,core,4,131072,23.08
linear,core,4,262144,47.30
linear,core,4,524288,97.00
linear,core,4,1048576,208.23
linear,core,5,1,0.24
linear,core,5,2,0.25
linear,core,5,4,0.25
linear,core,5,8,0.25
linear,core,5,16,0.25
linear,core,5,32,0.30
linear,core,5,64,0.31
linear,core,5,128,0.54
linear,core,5,256,0.60
linear,core,5,512,0.66
linear,core,5,1024,0.90
linear,core,5,2048,1.28
linear,core,5,4096,2.03
linear,core,5,8192,3.06
linear,core,5,16384,5.98
linear,core,5,32768,10.35
linear,core,5,65536,19.47
linear,core,5,131072,37.38
linear,core,5,262144,73.24
linear,core,5,524288,142.02
linear,core,5,1048576,287.23
linear,core,6,1,0.32
linear,core,6,2,0.33
linear,core,6,4,0.34
linear,core,6,8,0.33
linear,core,6,16,0.33
linear,core,6,32,0.45
linear,core,6,64,0.45
linear,core,6,128,0.69
linear,core,6,256,0.73
linear,core,6,512,0.76
linear,core,6,1024,1.08
linear,core,6,2048,1.51
linear,core,6,4096,2.37
linear,core,6,8192,3.58
linear,core,6,16384,6.93
linear,core,6,32768,11.84
linear,core,6,65536,22.54
linear,core,6,131072,43.49
linear,core,6,262144,85.45
linear,core,6,524288,167.42
linear,core,6,1048576,325.15
linear,core,7,1,0.35
linear,core,7,2,0.36
linear,core,7,4,0.36
linear,core,7,8,0.36
linear,core,7,16,0.35
linear,core,7,32,0.50
linear,core,7,64,0.46
linear,core,7,128,0.79
linear,core,7,256,0.84
linear,core,7,512,0.88
linear,core,7,1024,1.24
linear,core,7,2048,1.73
linear,core,7,4096,2.72
linear,core,7,8192,4.04
linear,core,7,16384,7.86
linear,core,7,32768,13.42
linear,core,7,65536,25.98
linear,core,7,131072,50.53
linear,core,7,262144,100.91
linear,core,7,524288,209.68
linear,core,7,1048576,376.94
linear,core,8,1,0.62
linear,core,8,2,0.62
linear,core,8,4,0.64
linear,core,8,8,0.64
linear,core,8,16,0.65
linear,core,8,32,0.93
linear,core,8,64,0.87
linear,core,8,128,1.39
linear,core,8,256,1.41
linear,core,8,512,1.38
linear,core,8,1024,1.72
linear,core,8,2048,2.33
linear,core,8,4096,3.30
linear,core,8,8192,4.86
linear,core,8,16384,7.96
linear,core,8,32768,14.57
linear,core,8,65536,28.78
linear,core,8,131072,56.61
linear,core,8,262144,113.42
linear,core,8,524288,223.79
linear,core,8,1048576,435.45
linear,core,9,1,0.76
linear,core,9,2,0.76
linear,core,9,4,0.78
linear,core,9,8,0.80
linear,core,9,16,0.79
linear,core,9,32,0.97
linear,core,9,64,0.95
linear,core,9,128,1.42
linear,core,9,256,1.46
linear,core,9,512,1.43
linear,core,9,1024,2.01
linear,core,9,2048,2.66
linear,core,9,4096,3.87
linear,core,9,8192,5.59
linear,core,9,16384,9.65
linear,core,9,32768,16.89
linear,core,9,65536,32.81
linear,core,9,131072,64.45
linear,core,9,262144,125.04
linear,core,9,524288,252.60
linear,core,9,1048576,473.11
linear,core,10,1,1.51
linear,core,10,2,1.45
linear,core,10,4,1.31
linear,core,10,8,1.27
linear,core,10,16,1.15
linear,core,10,32,1.30
linear,core,10,64,1.14
linear,core,10,128,1.67
linear,core,10,256,1.65
linear,core,10,512,1.59
linear,core,10,1024,2.21
linear,core,10,2048,2.80
linear,core,10,4096,4.27
linear,core,10,8192,5.89
linear,core,10,16384,10.16
linear,core,10,32768,17.50
linear,core,10,65536,34.19
linear,core,10,131072,68.81
linear,core,10,262144,135.68
linear,core,10,524288,275.68
linear,core,10,1048576,519.18
linear,core,11,1,0.77
linear,core,11,2,0.76
linear,core,11,4,0.77
linear,core,11,8,0.78
linear,core,11,16,0.79
linear,core,11,32,1.04
linear,core,11,64,0.98
linear,core,11,128,1.61
linear,core,11,256,1.69
linear,core,11,512,1.65
linear,core,11,1024,2.32
linear,core,11,2048,2.98
linear,core,11,4096,4.29
linear,core,11,8192,6.32
linear,core,11,16384,10.92
linear,core,11,32768,19.86
linear,core,11,65536,39.57
linear,core,11,131072,80.84
linear,core,11,262144,157.73
linear,core,11,524288,321.17
linear,core,11,1048576,600.54
linear,core,12,1,1.06
linear,core,12,2,1.06
linear,core,12,4,1.05
linear,core,12,8,1.02
linear,core,12,16,0.98
linear,core,12,32,1.23
linear,core,12,64,1.12
linear,core,12,128,1.79
linear,core,12,256,1.85
linear,core,12,512,1.79
linear,core,12,1024,2.53
linear,core,12,2048,3.26
linear,core,12,4096,4.68
linear,core,12,8192,6.81
linear,core,12,16384,11.33
linear,core,12,32768,20.75
linear,core,12,65536,41.60
linear,core,12,131072,84.91
linear,core,12,262144,163.07
linear,core,12,524288,298.45
linear,core,12,1048576,607.17
linear,core,13,1,1.11
linear,core,13,2,1.11
linear,core,13,4,1.10
linear,core,13,8,1.11
linear,core,13,16,1.09
linear,core,13,32,1.26
linear,core,13,64,1.12
linear,core,13,128,1.88
linear,core,13,256,1.91
linear,core,13,512,1.89
linear,core,13,1024,2.70
linear,core,13,2048,3.48
linear,core,13,4096,5.00
linear,core,13,8192,7.45
linear,core,13,16384,13.42
linear,core,13,32768,24.64
linear,core,13,65536,50.75
linear,core,13,131072,100.55
linear,core,13,262144,199.27
linear,core,13,524288,400.28
linear,core,13,1048576,751.98
linear,core,14,1,1.07
linear,core,14,2,1.10
linear,core,14,4,1.07
linear,core,14,8,1.11
linear,core,14,16,1.08
linear,core,14,32,1.34
linear,core,14,64,1.22
linear,core,14,128,2.12
linear,core,14,256,2.17
linear,core,14,512,2.18
linear,core,14,1024,3.13
linear,core,14,2048,3.93
linear,core,14,4096,5.64
linear,core,14,8192,8.68
linear,core,14,16384,14.79
linear,core,14,32768,28.54
linear,core,14,65536,59.28
linear,core,14,131072,117.25
linear,core,14,262144,233.73
linear,core,14,524288,472.10
linear,core,14,1048576,767.12
linear,core,15,1,1.14
linear,core,15,2,1.15
linear,core,15,4,1.13
linear,core,15,8,1.12
linear,core,15,16,1.09
linear,core,15,32,1.32
linear,core,15,64,1.24
linear,core,15,128,2.24
linear,core,15,256,2.31
linear,core,15,512,2.40
linear,core,15,1024,3.45
linear,core,15,2048,4.37
linear,core,15,4096,6.31
linear,core,15,8192,9.37
linear,core,15,16384,16.69
linear,core,15,32768,32.31
linear,core,15,65536,65.59
linear,core,15,131072,131.80
linear,core,15,262144,262.90
linear,core,15,524288,532.67
linear,core,15,1048576,799.48
linear,core,16,1,1.87
linear,core,16,2,1.76
linear,core,16,4,1.73
linear,core,16,8,1.68
linear,core,16,16,1.62
linear,core,16,32,1.81
linear,core,16,64,1.71
linear,core,16,128,3.34
linear,core,16,256,3.41
linear,core,16,512,3.49
linear,core,16,1024,4.54
linear,core,16,2048,5.51
linear,core,16,4096,7.63
linear,core,16,8192,11.14
linear,core,16,16384,16.52
linear,core,16,32768,33.98
linear,core,16,65536,70.41
linear,core,16,131072,144.65
linear,core,16,262144,289.14
linear,core,16,524288,584.56
linear,core,16,1048576,1059.07
linear,core,17,1,2.52
linear,core,17,2,2.44
linear,core,17,4,2.47
linear,core,17,8,2.47
linear,core,17,16,2.45
linear,core,17,32,2.74
linear,core,17,64,2.67
linear,core,17,128,3.51
linear,core,17,256,3.59
linear,core,17,512,3.69
linear,core,17,1024,4.91
linear,core,17,2048,5.89
linear,core,17,4096,8.10
linear,core,17,8192,11.88
linear,core,17,16384,19.01
linear,core,17,32768,37.33
linear,core,17,65536,76.98
linear,core,17,131072,156.06
linear,core,17,262144,312.60
linear,core,17,524288,569.91
linear,core,17,1048576,1111.99
linear,core,18,1,2.35
linear,core,18,2,2.46
linear,core,18,4,2.38
linear,core,18,8,2.34
linear,core,18,16,2.31
linear,core,18,32,2.69
linear,core,18,64,2.59
linear,core,18,128,3.91
linear,core,18,256,3.99
linear,core,18,512,4.11
linear,core,18,1024,5.55
linear,core,18,2048,6.67
linear,core,18,4096,9.20
linear,core,18,8192,13.32
linear,core,18,16384,20.17
linear,core,18,32768,41.03
linear,core,18,65536,82.45
linear,core,18,131072,170.31
linear,core,18,262144,268.67
linear,core,18,524288,557.92
linear,core,18,1048576,1132.59
linear,core,19,1,3.38
linear,core,19,2,2.83
linear,core,19,4,2.58
linear,core,19,8,2.45
linear,core,19,16,2.34
linear,core,19,32,2.73
linear,core,19,64,2.65
linear,core,19,128,4.22
linear,core,19,256,4.31
